sample,iterations,resolved_fraction,certified_high_recall,certified_high_count,certified_low_count,mean_bound_over_mean_abs_error,relative_l2_correction_error,max_bound_excess_over_error_scale,false_high,false_low,bound_violations
125,5,0.0166015625,0.1650485436893204,17,0,1.4362449086046418,0.02209861609114139,0.0,0,0,0
125,10,0.9951171875,0.9611650485436893,99,920,0.013455585667176135,0.00019287505366762477,0.0,0,0,0
125,20,1.0,1.0,103,921,2.5763473670020716e-06,1.8101464816445056e-08,0.0,0,0,0
125,40,1.0,1.0,103,921,1.1044972603039822e-13,7.880953490050689e-13,3.699818104872109e-13,0,0,0
125,80,1.0,1.0,103,921,1.1044972603039822e-13,7.880953490050689e-13,3.699818104872109e-13,0,0,0
126,5,0.0,0.0,0,0,3.422758231892421,0.0616688683298602,0.0,0,0,0
126,10,0.9599609375,0.7669902912621359,79,904,0.09981485987538224,0.0015265177427767978,0.0,0,0,0
126,20,1.0,1.0,103,921,6.0296127214706495e-05,9.809827917528964e-07,0.0,0,0,0
126,40,1.0,1.0,103,921,7.776572698008965e-12,1.8275023001031545e-13,0.0,0,0,0
126,80,1.0,1.0,103,921,1.6062377366713358e-13,2.1304541650120655e-13,5.819586674086581e-14,0,0,0
127,5,0.0,0.0,0,0,1.521365623824717,0.05367283465318118,0.0,0,0,0
127,10,0.94921875,0.7766990291262136,80,892,0.051274544022706925,0.0008103129806180378,0.0,0,0,0
127,20,0.998046875,0.9902912621359223,102,920,3.3583600862660605e-05,5.172055158348468e-07,0.0,0,0,0
127,40,1.0,1.0,103,921,1.0730633723981286e-12,4.060738399350789e-14,0.0,0,0,0
127,80,1.0,1.0,103,921,1.4287340894572068e-13,4.295917631458959e-14,0.0,0,0,0
128,5,0.001953125,0.019417475728155338,2,0,2.0387451976326374,0.05777917106700594,0.0,0,0,0
128,10,0.96875,0.8737864077669902,90,902,0.054297201135297915,0.00134968573945004,0.0,0,0,0
128,20,1.0,1.0,103,921,1.6092712824473162e-05,2.483553342575621e-07,0.0,0,0,0
128,40,1.0,1.0,103,921,4.098598816435136e-13,7.824759744158706e-14,0.0,0,0,0
128,80,1.0,1.0,103,921,1.3762105482748639e-13,7.944812737238783e-14,1.926740925912967e-14,0,0,0
129,5,0.0,0.0,0,0,2.8654388256990915,0.051857829692611046,0.0,0,0,0
129,10,0.958984375,0.7766990291262136,80,902,0.0469019864841348,0.001795016498457533,0.0,0,0,0
129,20,1.0,1.0,103,921,1.5126393266446254e-05,2.3800599027197604e-07,0.0,0,0,0
129,40,1.0,1.0,103,921,6.415334399403531e-13,4.30166020314883e-13,7.276304306541693e-14,0,0,0
129,80,1.0,1.0,103,921,9.300185925948834e-14,4.286800716718281e-13,2.36027195521408e-13,0,0,0
130,5,0.0,0.0,0,0,3.204240181104087,0.0616619072119532,0.0,0,0,0
130,10,0.9794921875,0.8543689320388349,88,915,0.06884133999819303,0.00157686124125677,0.0,0,0,0
130,20,1.0,1.0,103,921,6.162927412551001e-05,1.0839127757345296e-06,0.0,0,0,0
130,40,1.0,1.0,103,921,1.1588870062534687e-12,9.67511980036636e-14,0.0,0,0,0
130,80,1.0,1.0,103,921,1.496398034637281e-13,9.901569409747277e-14,3.1417767590854765e-14,0,0,0
131,5,0.0,0.0,0,0,1.8097918799987187,0.06688683283441282,0.0,0,0,0
131,10,0.9677734375,0.8446601941747572,87,904,0.047232586988509975,0.0008552398255699581,0.0,0,0,0
131,20,1.0,1.0,103,921,1.1695559449238631e-05,1.836735060440393e-07,0.0,0,0,0
131,40,1.0,1.0,103,921,6.220871156189781e-13,2.836799548378739e-14,0.0,0,0,0
131,80,1.0,1.0,103,921,1.2978438912096034e-13,2.854799919985609e-14,0.0,0,0,0
132,5,0.0,0.0,0,0,1.71114124263065,0.052182338550193635,0.0,0,0,0
132,10,0.9814453125,0.9320388349514563,96,909,0.05077717465220849,0.0011316599611254508,0.0,0,0,0
132,20,1.0,1.0,103,921,2.2947832983600647e-05,6.809957248964198e-07,0.0,0,0,0
132,40,1.0,1.0,103,921,8.843467596982364e-13,2.4079685310854075e-13,0.0,0,0,0
132,80,1.0,1.0,103,921,1.1406549702513027e-13,2.4448802683942075e-13,1.3374724874271004e-13,0,0,0
133,5,0.0,0.0,0,0,2.267814211989506,0.07938482095261964,0.0,0,0,0
133,10,0.970703125,0.912621359223301,94,900,0.06912880821745247,0.0014315528409406908,0.0,0,0,0
133,20,1.0,1.0,103,921,1.9722983555159882e-05,1.9076258239205496e-07,0.0,0,0,0
133,40,1.0,1.0,103,921,4.018695235733223e-13,1.7934861612671727e-13,1.7360223756446285e-14,0,0,0
133,80,1.0,1.0,103,921,1.8023865626512548e-13,1.7948642310231028e-13,6.569056217601751e-14,0,0,0
134,5,0.0,0.0,0,0,3.319570722235632,0.04448782028142375,0.0,0,0,0
134,10,0.953125,0.7864077669902912,81,895,0.09497968104617763,0.0017125090502337656,0.0,0,0,0
134,20,1.0,1.0,103,921,4.294622390871638e-05,3.8721151153245916e-07,0.0,0,0,0
134,40,1.0,1.0,103,921,1.7356744467517942e-12,2.034981984968904e-13,0.0,0,0,0
134,80,1.0,1.0,103,921,1.669170111951794e-13,1.9992678959501918e-13,1.0642841748093639e-13,0,0,0
135,5,0.0,0.0,0,0,2.0982557466450253,0.03378619286738384,0.0,0,0,0
